Unnamed: 0,POLYMER SMILES,DP,lamellar,cylinder,sphere,gyroid,disordered
124,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];c1ccc(C(C[*:9])[*:10])cc1;2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,341.6846529,0,0,0,1,1
125,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];c1ccc(C(C[*:9])[*:10])cc1;2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,329.6703429,0,0,0,1,1
126,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];c1ccc(C(C[*:9])[*:10])cc1;2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,344.5971119,0,0,0,1,1
127,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];c1ccc(C(C[*:9])[*:10])cc1;2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,326.8536744,0,0,0,1,1
128,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];c1ccc(C(C[*:9])[*:10])cc1;2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,314.6047908,0,0,0,1,1
129,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];c1ccc(C(C[*:9])[*:10])cc1;2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,349.5551968,1,0,0,0,0
130,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];c1ccc(C(C[*:9])[*:10])cc1;2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,349.5551968,1,0,0,0,0
131,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];c1ccc(C(C[*:9])[*:10])cc1;2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,349.5551968,0,0,0,1,0
132,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];c1ccc(C(C[*:9])[*:10])cc1;2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,349.5551968,0,0,0,1,0
133,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];c1ccc(C(C[*:9])[*:10])cc1;2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,349.5551968,0,0,0,1,1
134,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];c1ccc(C(C[*:9])[*:10])cc1;2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,337.186494,1,0,0,1,0
135,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];c1ccc(C(C[*:9])[*:10])cc1;2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,337.186494,0,0,0,1,1
136,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];c1ccc(C(C[*:9])[*:10])cc1;2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,331.1839214,1,0,0,0,0
137,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];c1ccc(C(C[*:9])[*:10])cc1;2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,331.1839214,1,0,0,0,0
138,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];c1ccc(C(C[*:9])[*:10])cc1;2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,331.1839214,1,0,0,0,0
139,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];c1ccc(C(C[*:9])[*:10])cc1;2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,331.1839214,1,0,0,0,0
140,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];c1ccc(C(C[*:9])[*:10])cc1;2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,331.1839214,0,0,0,0,1
141,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];c1ccc(C(C[*:9])[*:10])cc1;2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,337.186494,1,0,0,0,0
142,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];c1ccc(C(C[*:9])[*:10])cc1;2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,337.186494,1,0,0,0,0
143,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];c1ccc(C(C[*:9])[*:10])cc1;2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,337.186494,0,0,0,1,0
144,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];c1ccc(C(C[*:9])[*:10])cc1;2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,337.186494,0,0,0,1,0
145,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];c1ccc(C(C[*:9])[*:10])cc1;2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,337.186494,0,0,0,0,1
146,<polymer_spg>c1ccc(C(C[*:1])[*:2])nc1;c1cc(C(C[*:3])[*:4])ccn1;2->1;2->3;4->3,44.35793326,0,0,0,0,1
147,<polymer_spg>c1ccc(C(C[*:1])[*:2])nc1;c1cc(C(C[*:3])[*:4])ccn1;2->1;2->3;4->3,44.35793326,0,0,0,0,1
148,<polymer_spg>c1ccc(C(C[*:1])[*:2])nc1;c1cc(C(C[*:3])[*:4])ccn1;2->1;2->3;4->3,44.35793326,0,0,0,0,1
149,<polymer_spg>c1ccc(C(C[*:1])[*:2])nc1;c1cc(C(C[*:3])[*:4])ccn1;2->1;2->3;4->3,44.35793326,0,0,0,0,1
150,<polymer_spg>c1ccc(C(C[*:1])[*:2])nc1;c1cc(C(C[*:3])[*:4])ccn1;2->1;2->3;4->3,44.35793326,0,0,0,0,1
151,<polymer_spg>c1ccc(C(C[*:1])[*:2])nc1;c1cc(C(C[*:3])[*:4])ccn1;2->1;2->3;4->3,44.35793326,0,0,0,0,1
152,<polymer_spg>c1ccc(C(C[*:1])[*:2])nc1;c1cc(C(C[*:3])[*:4])ccn1;2->1;2->3;4->3,44.35793326,0,0,0,0,1
153,<polymer_spg>c1ccc(C(C[*:1])[*:2])nc1;c1cc(C(C[*:3])[*:4])ccn1;2->1;2->3;4->3,44.35793326,0,0,0,0,1
154,<polymer_spg>C(C[*:1])[*:2];CC(CC[*:3])C[*:4];CC(C)C(C[*:5])[*:6];CCC(C)(C[*:7])[*:8];2->1;2->3;4->3;4->5;6->5;6->7;8->7,2220.233925,1,0,0,0,1
155,<polymer_spg>C(C[*:1])[*:2];CC(CC[*:3])C[*:4];CC(C)C(C[*:5])[*:6];CCC(C)(C[*:7])[*:8];2->1;2->3;4->3;4->5;6->5;6->7;8->7,2685.153789,1,0,0,0,1
156,<polymer_spg>C(C[*:1])[*:2];CC(CC[*:3])C[*:4];CC(C)C(C[*:5])[*:6];CCC(C)(C[*:7])[*:8];2->1;2->3;4->3;4->5;6->5;6->7;8->7,2958.974314,1,0,0,0,1
157,<polymer_spg>C(C[*:1])[*:2];CC(CC[*:3])C[*:4];CC(C)C(C[*:5])[*:6];CCC(C)(C[*:7])[*:8];2->1;2->3;4->3;4->5;6->5;6->7;8->7,3205.443638,1,0,0,0,1
158,<polymer_spg>CC(CC[*:1])C[*:2];CC(C)C(C[*:3])[*:4];CCC(C)(C[*:5])[*:6];CCC(C[*:7])[*:8];2->1;2->3;4->3;4->5;6->5;6->7;8->7,707.5425564,1,0,0,0,1
159,<polymer_spg>CC(CC[*:1])C[*:2];CC(C)C(C[*:3])[*:4];CCC(C)(C[*:5])[*:6];CCC(C[*:7])[*:8];2->1;2->3;4->3;4->5;6->5;6->7;8->7,797.2118232,1,0,0,0,1
160,<polymer_spg>CC(CC[*:1])C[*:2];CC(C)C(C[*:3])[*:4];CCC(C)(C[*:5])[*:6];CCC(C[*:7])[*:8];2->1;2->3;4->3;4->5;6->5;6->7;8->7,873.476441,1,0,0,0,1
161,<polymer_spg>CC(CC[*:1])C[*:2];CC(C)C(C[*:3])[*:4];CCC(C)(C[*:5])[*:6];CCC(C[*:7])[*:8];2->1;2->3;4->3;4->5;6->5;6->7;8->7,1301.606788,1,0,0,0,1
162,<polymer_spg>C(C[*:1])[*:2];CCC(C[*:3])[*:4];2->1;2->3;4->3,633.5947437,1,0,0,0,1
163,<polymer_spg>C(C[*:1])[*:2];CCC(C[*:3])[*:4];2->1;2->3;4->3,712.0002234,1,0,0,0,1
164,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,63.27958405,1,0,0,0,1
165,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,82.66201166,1,0,0,0,1
166,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,88.29805791,1,0,0,0,1
167,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,110.32623,1,0,0,0,1
168,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,142.7798383,1,0,0,0,1
169,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,169.0813875,1,0,0,0,1
170,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,217.4762094,0,1,0,0,1
171,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,232.9565783,1,0,0,0,1
172,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,252.9706835,1,0,0,0,1
173,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,38.21207137,0,0,0,0,1
174,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,54.48178041,0,0,0,0,1
175,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,46.94999601,0,0,0,0,1
176,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,57.81355543,0,0,0,0,1
177,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,118.0286225,0,0,1,0,0
178,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,118.0286225,0,0,1,0,1
179,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,37.99586278,0,1,0,0,0
180,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,37.99586278,0,1,0,0,1
181,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,119.6203973,0,0,0,0,1
182,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,108.3563547,0,1,0,0,0
183,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,108.3563547,0,1,0,0,1
184,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,133.3569394,0,1,0,0,0
185,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,133.3569394,0,1,0,0,1
186,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,123.2908331,0,1,0,0,0
187,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,123.2908331,0,1,0,0,1
188,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,218.2043092,0,1,0,0,0
189,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,218.2043092,0,1,0,0,1
190,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,129.1420838,0,0,0,1,0
191,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,129.1420838,0,0,0,1,1
192,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,63.18993884,1,0,0,0,0
193,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,130.2814966,1,0,0,0,0
194,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,130.2814966,1,0,0,0,1
195,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,151.3938666,1,0,0,0,0
196,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,151.3938666,1,0,0,0,1
197,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,54.32969022,0,0,0,0,1
198,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,82.43125412,1,0,0,0,0
199,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,82.43125412,1,0,0,0,1
200,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,88.25700638,1,0,0,0,0
201,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,88.25700638,1,0,0,0,1
202,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,114.5463274,1,0,0,0,0
203,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,114.5463274,1,0,0,0,1
204,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,142.7134571,1,0,0,0,0
205,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,142.7134571,1,0,0,0,1
206,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,169.3170763,1,0,0,0,0
207,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,169.3170763,1,0,0,0,1
208,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,231.4000043,1,0,0,0,0
209,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,231.4000043,1,0,0,0,1
210,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,46.88872821,0,0,0,0,1
211,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,139.892967,1,0,0,0,0
212,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,139.892967,1,0,0,0,1
213,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,166.1512507,1,0,0,0,0
214,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,166.1512507,1,0,0,0,1
215,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,253.0731339,1,0,0,0,0
216,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,253.0731339,1,0,0,1,0
217,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,253.0731339,0,0,0,1,1
218,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,57.859421,0,0,0,0,1
219,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,153.6383221,0,0,0,0,1
220,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,321.5650741,0,1,0,0,0
221,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,321.5650741,0,1,0,0,1
222,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,319.6857345,0,1,0,0,0
223,<polymer_spg>C(C[*:1])O[*:2];CCC(CO[*:3])[*:4];2->1;2->3;4->3,319.6857345,0,1,0,0,1
224,<polymer_spg>C(C[*:1])[*:2];CCC(C[*:3])[*:4];2->1;2->3;4->3,1050.834551,0,1,0,0,1
225,<polymer_spg>C(C[*:1])[*:2];CCC(C[*:3])[*:4];2->1;2->3;4->3,1255.163491,0,1,0,0,1
226,<polymer_spg>C(C[*:1])[*:2];CCC(C[*:3])[*:4];2->1;2->3;4->3,1255.163491,0,1,0,0,1
227,<polymer_spg>C(C[*:1])[*:2];CCC(C[*:3])[*:4];2->1;2->3;4->3,1182.095569,0,1,0,0,1
228,<polymer_spg>C(C[*:1])[*:2];CCC(C[*:3])[*:4];2->1;2->3;4->3,1364.461896,1,0,0,0,1
229,<polymer_spg>C(C[*:1])[*:2];CCC(C[*:3])[*:4];2->1;2->3;4->3,1188.051701,0,1,0,0,1
230,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];C(C[*:9])O[*:10];2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,106.978422,0,0,1,0,1
231,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];C(C[*:9])O[*:10];2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,178.5676393,1,1,0,0,0
232,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];C(C[*:9])O[*:10];2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,178.5676393,0,1,0,1,0
233,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];C(C[*:9])O[*:10];2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,178.5676393,0,0,0,1,1
234,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];C(C[*:9])O[*:10];2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,554.346145,1,1,0,0,0
235,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];C(C[*:9])O[*:10];2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,182.4114192,1,0,1,0,0
236,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];C(C[*:9])O[*:10];2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,252.2908127,1,1,0,0,0
237,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];C(C[*:9])O[*:10];2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,602.7048379,1,0,0,0,0
238,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];C(C[*:9])O[*:10];2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,87.02946514,1,0,0,0,1
239,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];C(C[*:9])O[*:10];2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,186.2611896,1,0,0,0,0
240,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];C(C[*:9])O[*:10];2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,106.978422,0,0,0,0,1
241,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];C(C[*:9])O[*:10];2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,106.978422,0,0,0,0,1
242,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];C(C[*:9])O[*:10];2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,106.978422,0,0,0,0,1
243,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];C(C[*:9])O[*:10];2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,106.978422,0,0,0,0,1
244,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];C(C[*:9])O[*:10];2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,106.978422,0,0,0,0,1
245,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];C(C[*:9])O[*:10];2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,106.978422,0,0,0,0,1
246,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];C(C[*:9])O[*:10];2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,106.978422,0,0,0,0,1
247,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];C(C[*:9])O[*:10];2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,106.978422,0,0,0,0,1
248,<polymer_spg>CC(=CC[*:1])C[*:2];CC(=CC[*:3])C[*:4];C=C(C)C(C[*:5])[*:6];C=CC(C)(C[*:7])[*:8];C(C[*:9])O[*:10];2->1;2->3;4->3;4->5;6->5;6->7;8->7;8->9;10->9,106.978422,0,0,0,0,1
249,<polymer_spg>CC(C(=O)O[*:1])[*:2];CC(CC[*:3])C[*:4];CC(C)C(C[*:5])[*:6];CCC(C)(C[*:7])[*:8];2->1;2->3;4->3;4->5;6->5;6->7;8->7,29.28968669,1,0,0,0,1
250,<polymer_spg>CC(C(=O)O[*:1])[*:2];CC(CC[*:3])C[*:4];CC(C)C(C[*:5])[*:6];CCC(C)(C[*:7])[*:8];2->1;2->3;4->3;4->5;6->5;6->7;8->7,36.21089772,1,0,0,0,1
251,<polymer_spg>CC(C(=O)O[*:1])[*:2];CC(CC[*:3])C[*:4];CC(C)C(C[*:5])[*:6];CCC(C)(C[*:7])[*:8];2->1;2->3;4->3;4->5;6->5;6->7;8->7,44.58553008,1,0,0,0,1
252,<polymer_spg>CC(C(=O)O[*:1])[*:2];CC(CC[*:3])C[*:4];CC(C)C(C[*:5])[*:6];CCC(C)(C[*:7])[*:8];2->1;2->3;4->3;4->5;6->5;6->7;8->7,45.94088519,1,0,0,0,1
253,<polymer_spg>CC(C(=O)O[*:1])[*:2];CC(CC[*:3])C[*:4];CC(C)C(C[*:5])[*:6];CCC(C)(C[*:7])[*:8];2->1;2->3;4->3;4->5;6->5;6->7;8->7,169.7075135,0,0,1,0,0
254,<polymer_spg>CC(C(=O)O[*:1])[*:2];CC(CC[*:3])C[*:4];CC(C)C(C[*:5])[*:6];CCC(C)(C[*:7])[*:8];2->1;2->3;4->3;4->5;6->5;6->7;8->7,236.3306068,0,0,1,0,0
255,<polymer_spg>CC(C(=O)O[*:1])[*:2];CC(CC[*:3])C[*:4];CC(C)C(C[*:5])[*:6];CCC(C)(C[*:7])[*:8];2->1;2->3;4->3;4->5;6->5;6->7;8->7,36.03665731,0,1,0,0,1
256,<polymer_spg>CC(C(=O)O[*:1])[*:2];CC(CC[*:3])C[*:4];CC(C)C(C[*:5])[*:6];CCC(C)(C[*:7])[*:8];2->1;2->3;4->3;4->5;6->5;6->7;8->7,38.81548136,0,1,0,0,1
257,<polymer_spg>CC(C(=O)O[*:1])[*:2];CC(CC[*:3])C[*:4];CC(C)C(C[*:5])[*:6];CCC(C)(C[*:7])[*:8];2->1;2->3;4->3;4->5;6->5;6->7;8->7,38.80380118,0,1,0,0,1
258,<polymer_spg>CC(C(=O)O[*:1])[*:2];CC(CC[*:3])C[*:4];CC(C)C(C[*:5])[*:6];CCC(C)(C[*:7])[*:8];2->1;2->3;4->3;4->5;6->5;6->7;8->7,41.58884441,1,0,0,1,0
259,<polymer_spg>CC(C(=O)O[*:1])[*:2];CC(CC[*:3])C[*:4];CC(C)C(C[*:5])[*:6];CCC(C)(C[*:7])[*:8];2->1;2->3;4->3;4->5;6->5;6->7;8->7,41.58884441,0,0,0,1,1
